id,title,style,soundcloud,youtube,track_count,track_id
2uggf8k9,W&W - Mainstage Podcast 335 2016-11-11,"Electro House, Progressive House",['292595716'],[],18,"['2jdygkgf', '2vl3cybx', '2rvd2qp5', 'sjty2tx', '1wv2tk4f', 'g8ywlsx', '1jqpfqbp', 'k1x9gm5', '1mk2lfbx', 'dfdgx4f', '20lb1pgf', '2tqxcbs5', '2jbt9yqx', '271ynzpf', '2m6bqh05', '280rmv5x', 'chlsn5p', 'fc0rjhf']"
1jjsngzt,"Tchami @ Worldwide Stage, Ultra Music Festival Miami, United States 2016-03-20","House, Electro House, Deep House","['254349050', '253745775']",[],35,"['v4z2h8p', '2639wwnx', '1mgr8ryx', '1t2x3bwx', 'v9v5b7f', '2ss7mzrp', 'v8c7l4x', '8bltxtx', '2gjjpnz5', '189dnz4f', 'shwz1sp', 'p8uuqx', '15k6zv85', '1jp71bbp', '2tlgj8bx', 'nsypq6x', 'j32cx75', '13q4y565', 'k0pltgx', 'tf09u7x', 'u9c8byf', '10v52l3x', '2hf2vpw5', 'w6zvffp', 'y2jxsc5', '10vcfzwf', '28wsg3x5', '1s49249x', 'j3c1my5', '11r3uukf', 'lv8u5tf', 'bfbx225', '2mz1jg0p', 'qlkyxkx', '2tq4lhp5']"
lrw7r5k,Stoneface & Terminal - Flashover Radio 024 2017-02-10,"Trance, Progressive House",['307027159'],['3bZnu5IBWjI'],11,"['2tr74bd5', 'bkwjnjf', 'k2s1j4x', 'v60h1mf', '2gkprt0x', '2vlyw69x', 'tgvp5kf', '1vxnfssf', 'h6n65t5', '257p7l6x', '15l9fm3p']"
2cwjks9,ARMADA MUSIC - Weekly Podcast 151 2013-12-03,"Trance, Progressive House",[],['CB-74jscZjM'],6,"['qj5nr5f', '2uhswbsx', '27vm32jx', 'g3z7glx', '2nwruh3p', '2myqpjgp']"
2dlsmwk,Quintino - SupersoniQ Radio 080 2015-02-15,"Electro House, Progressive House",[],['X4AJ1WWOppk'],14,"['sfwn9wf', '1b43zftp', '1zkm4u3f', '2m3dw4t5', '2628jbb5', '2l55t9yp', '2pw4rsb5', '1ws8z9kp', '2pwx014f', '1b43px3p', '2n11mlrp', '1uwkf93x', '22c0ft8x', 'cdq30sf']"
599tzv1,"Simon Patterson @ Afterparty, Luminosity Beach Festival, Panama Amsterdam, Netherlands 2015-06-28",Trance,['214375012'],['0yrIiBxDsW8'],11,"['2vjdmxwf', '29pgsczx', '1zj19fcx', 'bcpg8yf', '1yj485fp', '9fyvxf', '7vcr8cx', '7gspyj5', '7ctb77f', 'lkpxm5', 'd3zsq5']"
88g673k,Qulinez - Eva Shaw's EVAlution Radio 013 2015-04-01,"Electro House, Progressive House",['198772550'],[],16,"['2m3r0nlf', '2l5lsrwx', '1vuhqdbf', '1wrx4fjx', '1yn4nuyx', '1fv3htdx', 'g8b4xh5', '19513xh5', '27w07105', '15h7g26f', '1mg0l9vx', '28vpk0ux', '15hbm1np', 'pnkrn3x', '1hrch3dx', '1b49hhlx']"
u5gq0g9,TWOLOUD - Revealed Radio 052 2016-02-26,"Electro House, Progressive House",[],['FBMzsxF9O5E'],19,"['22dlv65x', '12r0ummp', '2fl9d585', '1yp58w4p', '2rtvllq5', '13p3rzxx', '9lpgubp', 'x4kus1f', '1nfgu6cf', '1dz8kxz5', 'j38k1u5', '1xrcmbmx', '2jcbwfrp', '1hsjjxq5', '263crllp', 'pptx5u5', 'j3j0sqx', '2vjyz9t5', 'g7yqmtf']"
5l6hkqk,R3hab @ SLAM! Bij Igmar 2015-06-23,"House, Electro House, Progressive House",[],['SIFH0ETfSpM'],9,"['1c2g68uf', '11qzzg9p', 'kxqvbtp', 'rhwu4cx', '16df23dx', 'u8k805x', 't9quv75', '2j9bzk6x', '28tw4cdx']"
1yfw441,Cosmic Gate - Wake Your Mind Radio 090 - Best Of 2015-12-28,"Trance, Progressive House",['239396004'],[],16,"['1889p91x', '1wrccncf', '1ws4682x', 'g6slsnf', '2ggn537x', 'yzqckcf', '2cp7rl05', '1klk1b1p', '22bj1mux', 'bhhh8x5', '2n22c845', '2wckzs8f', '1tzfcu2p', '2hd60xkx', '1t181cy5', '2dmkyd1p']"
1ycczpk,Protoculture - Gravity South 036 2015-11-25,Trance,['234627997'],[],11,"['13nm2fqx', '1b5g60kp', 'kynum2x', '1yp543tp', '2dn73pw5', '247z8z6f', '2srn03y5', '1jpu3vg5', '1hs9qmcp', 'w6hv2wp', '15jhlnnp']"
2nvrxyvk,Henry Hacking & Richard Grey - Camelia Lounge Radio with Henry Hacking & Richard Grey 2016-12-30,"House, Tech House",['300245360'],[],21,"['14ncm4p5', '2gk88k75', '1jrv161p', '2wjv3ttx', '280vxkfx', '1c51hhxx', 'k2mbg5f', 'w83sptf', 'g95ygb5', 'dfh3syp', '1c524dw5', '257fgt8x', '1qbl5br5', '265dfvmf', 'z1p2mxf', 'ly27t2p', 'ly35zw5', 'g96ynlx', '20lhmcz5', '1t3x0jnf', 'x5xfzj5']"
8bvtzlk,"Fafaq @ Before Sunrise #2, RMF Maxxx 2014-07-10","Electro House, Progressive House",['158226918'],[],16,"['1s1w3lkp', '2pujf8bp', '2dkbsblx', 'f5nznb5', '2gfb4ykp', '252xm6uf', '1nb22skx', '2ujhpzf5', '2qtgb7ff', '28txqykf', '2wcvz11x', '260jm99f', 'sdtyt05', '1grn3qtf', '12lfdd6x', '2469d1xx']"
6m1xx9k,Nouveaubeats - Club Nouveau 082 2015-07-24,"House, Electro House, Progressive House",['216058853'],[],19,"['15hzk9wf', '20j833cp', 'h4611nx', '14l1xu2x', 'rjxbhdf', '2552z105', '196vywcf', '2wdw4hg5', '1q81prsx', '2hdz8l95', '1gtxc50x', '11sg3nlp', '1s3r63mx', '13n64sf5', '15g45nuf', '1t1r4b1f', '2fkhjunp', 'sgmdrgp', 'jyfw2tp']"
2l2cw0qt,Sam Feldt - Heartfeldt Radio 053 2017-01-13,"House, Deep House",['302493210'],['WyIItjGjvr4'],15,"['280znwsp', '2jf6r47x', '1lmk86j5', '1mkf10cx', '12n5v3np', '1b7b2gr5', '2733zp55', '1qbqmv8p', '2fmtukkx', '1kprh4pp', 'j4rfw5x', 'chyczyx', '1t44zbxx', '1hu44k85', '1vxl40f5']"
ku33s4t,Ben Gold - #goldrushRadio 139 2017-02-17,Trance,['308109880'],[],13,"['1znvpdh5', 'rmcj905', 'k2s1j4x', '2gkprt0x', '20lqbdup', '199nslxp', '199lxgc5', '15lfvn15', '1d2s9cvp', '1yr3mxy5', 'chz64w5', 'dfsvqdx', '249vy3f5']"
1ryc1h9,Omnia - Music Podcast 030 2015-05-26,"Trance, Progressive House",['207435079'],[],15,"['1fvszp3x', '2k8fd7x5', '24705gs5', '24728r35', '254yqmsp', '1ymv45y5', '21d9xr7x', '2sqnj8yx', 'y15vcyf', 'y17kgff', '21g4rkzx', 'x3dyqbf', '12pvvh8f', '1tv5jhuf', '12pyqm8x']"
12lhkm1t,Oliver Heldens - Heldeep Radio 139 2017-01-27,House,['305077389'],['x_eqpT3Wefw'],18,"['2tr93ku5', '1wvcqt25', '14nbhmy5', '1kpty4zx', 'zzhc8sp', 'k2ql4jx', '1wvfb5m5', '20lb233x', '1hu944pp', 'dfq1lmp', 'rmb5gwf', '2sthwvw5', '22dmb9lp', '1gwcmhqf', 'chx9hh5', '2fmvvz9x', 'bl295t5', '1uzrx27x']"
1c0zzv9,Danny Chen - Trance Fixation 85 2014-02-11,"Trance, Progressive House",['134193277'],[],10,"['2hb08qwp', '193jd5cp', '2rqh9825', 'x10l8np', '19490gyf', '236gyhr5', '20f46kbf', '2vfg861p', '1bzjuz2f', '4su5c85']"
1q40wzjk,Afrojack - Jacked Radio 256 2016-09-17,"Electro House, Progressive House",['283447036'],[],20,"['2k9yktfp', '1llss5nf', 'zywtxgx', 'ud6jp4p', '1gvs2305', '1uz90ywp', '256w8555', '18c5845f', '1qb7944p', '2m5xdg65', '2gk35w4p', '272pt665', '1c4fms5x', '1r80qym5', '1wusu9b5', '1t3prdpp', 'j4d3bmx', '10wnb665', '1pczdf65', '264m9n85']"
1yhu2mgk,Afrojack - Jacked Radio 231 (Week 13) 2016-03-25,"House, Electro House, Progressive House",['256096790'],['9SGG9YOa23o'],17,"['2rucbqjx', '9lvdxbx', '1pcskm7p', '23bf6mwx', 'bjp9t7p', '2ss5m8gf', '1b5v3d2x', 'nrsbbuf', '1gv1bhtp', 'h5xg9tf', '8vnkmqf', '2ghsn11f', '9m10nb5', '189dnz4f', '1r7fflrp', '248jsmdx', 'zyug9kf']"
6mjnhwk,Laidback Luke - Mixmash Radio 139 2016-01-22,"House, Electro House, Deep House",[],['2wrH1oxpoUI'],17,"['12qtx0tf', '1zlgr9cp', '2fl6uhz5', '14ll061p', 'h5gnrhx', '2p0r640f', '1t2mg6bf', 'qmyzm3x', 'cg7vgsp', '2hfh7ps5', 'pq5b1m5', 'jd0qnf', '31g04xf', 'xqvgqx', '6udt1pp', '3nt6w6p', '1ypfhkff']"
784b9l1,Afrojack - Jacked Radio 208 (Week 42) 2015-10-17,"House, Electro House, Progressive House",['229591416'],[],16,"['1ty8k965', '2py0hqxx', '2nzysddf', '1uxqygmx', '1hrpklrp', '22d3mjqx', '2m4mgukp', '17cv1r7p', '21g9j4tx', '255kct4p', '11t36dd5', '27ytjlf5', '20j09tuf', '1t24llm5', '1tzy843x', '29uldhp5']"
159w751,Firebeatz - Firebeatz FM 016 / 001 (Slam FM) 2014-06-07,"Electro House, Progressive House",['153863818'],[],17,"['2m1pcq3f', '2gdqd7hf', '2dkg0ljx', 'bbzlv3p', '2sp46pzf', '186v9x95', '4v8qryx', '2cmkrq0f', 'w3nc7hp', '2wcvz11x', '2rqzpx45', '2mztl2xp', '1r43drgf', '229mm805', '229n4325', 'xzjp39f', '29s7vs4f']"
4rm18v1,"UCast @ Future Sound Of Egypt 400, Prime Hall Minsk, Belarus 2015-09-19",Trance,['224920931'],[],13,"['2ulwmtrf', '15hbgsxp', '20jgn8r5', '2ukg6ldf', '28wub1w5', 'v83huff', '1r67ptbf', 'pnvcknf', '27yl8rgx', '255799tx', '1ws54fx5', '15humd5p', '2nz63vyx']"
25z22rj1,Steve Allen - Metamorphosis 003 2017-03-03,Trance,['310853282'],[],13,"['15lj5wzp', 'bl6hvcf', 'mw6u8mx', '1js2f2w5', '11v7v2bf', '1gwfqwxp', '1pf2swgf', '2csfwkfp', '1u1p07j5', '2wjsykzp', '199lxgc5', '15lfvn15', '16j7k5kx']"
2194vqyt,Mike Mago - Spinnin' Sessions 146 2016-02-25,"Deep House, Progressive House",['248817636'],['pi4RY1JX4LE'],24,"['13p4z8sp', '1q9bw855', 'shrbt6x', '2flfp9xp', '1ll29x8f', '1c3nsxmp', '12rjjuwx', '22dtc3j5', '1xrmx8df', '2srt9umf', '2561fdq5', '1q91ddjx', '1fw0fblx', '12rh39vx', '1jq90q7f', 'ns94flf', 'rkxp7q5', '1fwlwscx', 'tf09u7x', '197xzbfx', 'lwsvry5', '15jr8wjx', 'g254vzf', '27znr7rp']"
6t6h551,Moksi @ SLAM! Bij Igmar 2015-10-05,Deep House,[],['GQ4g9xcqtIw'],13,"['1pcdt97x', '2fkf5s9p', '1pbv9txp', '20jkcwfx', '1dylmhgp', '2k83cxx5', '21g5u7cx', 'v8c7l4x', '1s49249x', 'x2z0jzf', '2vjm1us5', '1xr0txwf', '28wsg3x5']"
2syyu19,Nicky Romero - Protocol Flight 010 2015-09-02,"House, Electro House, Progressive House",[],['rtJzWNX54v0'],7,"['1yn46h05', 'h4611nx', '1uxkt1nx', '2l6cfk3p', '1yn46h05', '1hrlgwk5', '2ggrwfmf']"
3sym64k,"Alvin Risk @ Big Dub Festival Aremis, United States 2014-08-01","Dubstep, Electro House",[],['spvYMd23V0Q'],9,"['323cj3f', '242uhn45', '8r0qn35', '963bbbx', '5hjk7y5', '92sp0s5', '1hqdy6p5', '9679gqf', '1clprcx']"
3293jst,Nicky Romero - Protocol Radio 181 2016-01-28,"House, Electro House, Progressive House",[],['otuqB3jkWiQ'],13,"['2vk9v7lf', 'v8zgcff', '1fx1d9d5', '2rtuhllf', '2bswj72f', '2cpzf55f', 'k0zbrwf', '1dz7qrvf', '1yphjsbp', '2tps2ktx', '19802lsx', 'zxztcm5', '13p6jlwp']"
7c6w99k,Tom Swoon - Lift Off 103 2015-11-28,"Electro House, Progressive House",['235067103'],[],15,"['28wn84tp', '1tzwl0pp', '2fkw83v5', '1hs7dp4x', '2tpcs0tx', '1vvqdv5x', '1yp77myp', '2bsls9n5', '1b4ygg9f', '1q8y4x05', '255rrknx', '1t2c4u4f', '1d144glx', '2cqfuyjf', '33cltgx']"
2z3guut,"Cold Rush @ Synergy, Alte Kaserne Zurich, Switzerland 2015-11-07",Trance,['232920907'],[],19,"['yz8mp5x', '13n5tqwp', '13nvctwx', '2l605z85', '2tn9k8lp', '1wsblyvx', '239mqnlf', '20d1wucx', '196xdyyx', '2wgmptgx', '13nz2gsx', '1hrtrkv5', 'h47nf6p', '27ycp8vp', '189bp91p', '244ujtcx', '6n8gnl5', '1u0bwjkp', 'nru7tmx']"
2sm7wt4k,Jochen Miller - Stay Connected 076 2017-05-04,"Trance, Progressive House",[],['eRUNoW3GGKc'],16,"['mwf66zp', '1wvq5g1p', '2trhq065', 'fctb2dx', '2jfhjwv5', '1qc0h25x', 'rmkg55p', '17g5phg5', '2n4rgvdx', '265py6vp', '1b7qxttx', '4n35uvf', 'cj5y5yx', '20lxh08f', 'ntyzh8p', 'rml0sw5']"
v3xjf4t,deadmau5 - W:/2016ALBUM Minimix 2016-11-25,Progressive House,[],['Pwnf46NBoJU'],11,"['j3lznv5', '28y9839x', 'zvl8vmx', '14nbk4sp', '2tphwpxp', '2481dr5f', '28ymur7x', '28066p3f', '1vszkjqp', '1dzu29mp', '1htxv9tp']"
4xjgxj1,ak9 - Blackout Radioshow #011 2015-09-03,"House, Electro House, Progressive House",['222211284'],[],16,"['270y75qp', 'j2jpyvx', 'tdn8m35', '2cpxc4vp', '2p08nmjx', '2632qrff', '2m461k7x', 'ubf81lx', '2qvlh9cp', '348bj45', 'yzb8td5', 'yzdbhxf', 'y1pctq5', '2hdwjpt5', '2uk6qwgx', '22cynlsx']"
1ql7lhk,Nicky Romero - Protocol Recordings Proto Mix #1 Summer Edition 2013-06-25,"Electro House, Progressive House",['98386067'],[],14,"['1utk3mux', '61lw1qx', '1cw871gp', '16nv56p', '56gm5j5', '2vd5kkhf', '5vkx9xf', '71z0x7x', 'jwjx53p', '1hpl7rwf', '12n3s525', '2rpgyqm5', 'w3hgvlp', '2ffwmpqf']"
28skgy19,Morgan Page - In The Air 355 2017-04-05,"Electro House, Deep House, Progressive House",['315948808'],[],18,"['1u28l3uf', '1hug4t9p', '1qbl5br5', 'prdh28x', 'x6c64gx', '2bulw6sf', '273b999x', '9nfyttp', '1v0135d5', '2m6xsjhp', '9ngkfj5', '1d38bslf', '1lmrmn8p', 'cj0rssp', '1vxtcdqp', '2stp706x', '24b2xxjp', '2l91kqd5']"
5dhsyw9,Quintino - SupersoniQ Radio 112 2015-10-03,"House, Electro House, Progressive House",[],['K1aSlZXxzVE'],15,"['1b55gt05', '2bs6k8xx', '28wqpjdf', '2jc39hbf', '2ghjdq95', '2hf8kywf', '197cxk5p', '2pxx50vx', '1zln398p', '2dmvk8cp', '2478c0vx', '20jfucmx', '1d0u6xgp', 'g73ttwp', '21g642tp']"
2hn10l9,Firebeatz - Firebeatz Radio 056 2015-03-14,"Electro House, Progressive House",['195653274'],['aXcPNCVFYLw'],18,"['1tyyq0w5', '188syhcf', 'x30fmcp', '2ujvn5w5', '3nvg4hf', '2cp89s15', '2sqgj6hf', '28v51ssp', 'h40mnuf', '13mr55rf', '2px0v2nf', 'g696kp5', 'w59s7yx', '1fv3htdx', '1s2yqbl5', 'cdvrm2p', '2618gvvp', '27xzrb6p']"
3bfw06t,W&W - Mainstage Podcast 247 2015-03-06,"Trance, Electro House, Progressive House",['194609267'],[],18,"['2k7zm3qf', 'w59s7yx', '2nxm842f', '15hbm1np', 'hyz8fcp', 'f82wdvx', '1b49468f', '1fv3htdx', '1klrjupp', 'j1swcsx', '10ub4k55', '1s2yqbl5', '1zkrmcn5', '22c4p87p', '1b4c6cgf', '28vt1blx', '2cp7u31x', '16dzx2bf']"
1r1mtgt,Invalyd - Ones To Watch Guestmix 2014-04-04,"Electro House, Progressive House",['143005706'],[],11,"['2m1lr32f', '2j844tnf', '1utt03xf', '2l2lsdh5', '2puyp845', '2xp2dwf', '1lg2n53x', '2l2nzpr5', '14gv3g35', '25zpz9mx', 'qj5nr5f']"
6f4h0m9,"Tiësto @ Cavo Paradiso Mykonos, Greece 2015-07-31","House, Electro House, Progressive House",[],['BYA8-fykPYo'],11,"['29uldhp5', '1dxycwtp', 'jzlp5tf', '11su3tkp', 'j23j7s5', '1lj8rq2x', '2qvhgxd5', '17bn570p', '1cznv8qx', '1zjq20yf', '2rqzpx45']"
1fs80z69,Ivan Voltes - #VoltageRadio 034 2016-11-07,"House, Electro House, Progressive House",['291951313'],[],19,"['1c2cwr9x', 'h6p8x3p', '2hfv3c5f', 'ntj96g5', 'qp15g1p', '1vx5yscf', 'qp2pm25', '2l8c3wnx', '2crw72qf', 'vb3z2up', '1zngcdnf', '1ngt6rk5', '2m6bl78f', 'bkr6wvx', '1gw0wl25', '2gk74jw5', '1tyklb6x', '2fmfqrdx', 'pr60lvf']"
2b8zyw1,Max Vangeli - Code Radio 122 2015-11-27,"House, Progressive House",['234984794'],[],12,"['1c3b3jtx', 'qmf6bbf', '2qvz3565', 'k0pltgx', '1lkrgyr5', 'v8py6zx', 'bj9h41p', '1jq45v4x', 'sh82vxx', '1d144glx', 'ubwr2f5', '1td5wxx']"
1lf49ljt,Sean Tyas - Degenerate Radio 107 2017-01-30,"Trance, Goa / Psy-Trance",['305382177'],[],13,"['1b79s3pf', '17g0t4jf', '18crn2mx', '2bu27fxx', 'mw3qm5f', '18csw3vx', '29w98ttx', '1wv114gf', '2jf7n20x', '2n4d61j5', 'tgwuxkp', '1lmm9gdp', '2kc0uj4x']"
1vkvlk9,Ferry Corsten - Corsten's Countdown 449 2016-02-03,"Trance, Progressive House",['245290374'],[],12,"['9lssc95', '2tpss665', 'f9zgv4p', '29uhrc1p', '2hfybvpf', 'x4ly8sf', '27zh6u7f', '1b5ubs05', '2qs5vlqp', '1q982xsf', '1kn7rntf', '1u0gqns5']"
1938rq3t,Jai Nova - Novadose Radio #129 2017-04-08,"House, Electro House, Trap",['316758459'],[],16,"['1js6bscp', 'cj3x00x', 'th3m8dx', '17g5phg5', '2unjv915', 'nu09jz5', '24b2zxz5', '2fmstsrf', '1xtfu895', 'nu3tlx5', '29ww5v4f', '29wh2m3x', '1u271syf', '1lmt1rvf', 'skbtdmx', '2l91kqd5']"
250d5499,Nicky Romero - Protocol Radio 186 2016-03-03,"Electro House, Progressive House",[],['LUICmw3hBm0'],14,"['2wgu7jdx', '1q9g9k7f', '2l7jlxp5', '1q9cy90x', '1b605kkf', '2bt2d9n5', 'bhpzst5', '1nfuqq4f', '1knfr8n5', 'kz2nqkp', '1uyjcyv5', 'mus4ulp', '2l7jtqgp', '22dvqqgf']"
82w8xl1,Quintino - SupersoniQ Radio 110 2015-09-20,"House, Progressive House",[],['zJIt9CciyqM'],16,"['2fkns63p', '1ynsq2hx', 'sgv1y4f', '1q8kud05', '2rtguzr5', 'bhs0qx5', 'w5sv52x', '2p028xyf', '1978xc1p', '1tzp6ngf', '1zlkkf4x', '2vjm1us5', '2l6njbsx', '2713hfhx', '2uk6qwgx', 'j2m0jmp']"
1mbh1yjk,Krzysztof Chochlow - 12 Tons Podcast 028 2016-04-29,"Electro House, Progressive House",[],['lF94yVXJGyU'],12,"['fbck7dx', '9lvdxbx', '1r6mf6zx', '1nfuqq4f', '1uyk332p', 'x4thzqf', '2hg94h7p', '1pcncg8p', 'fb5zgxp', '1jqrhygf', '2cqxy7sp', '18bhdgjp']"
1dtmvfxt,HELDEEP RECORDS - Spinnin' Hotel Miami Aftermovie 2016-04-17,House,[],['f6wYXCQtJPo'],3,"['shjyd6f', '1hszxw3f', '1xs11dr5']"
16d8zsk,Bobina - Russia Goes Clubbing 364 2015-10-03,"Trance, Electro House, Progressive House",['226749512'],[],12,"['1uxn023p', '27yy2r5f', '2m4h8dtf', '2dmw4pgp', '2fks474p', 'x403knx', '1s47ktfx', '16nmc6p', 'w5xcp3p', 'cfn0s75', '1dyllq25', '1892z15f']"
2511nq7t,Aly & Fila - Future Sound Of Egypt 473 2016-12-05,Trance,['296478737'],[],13,"['bkvldrp', '2qxnxs7p', '1r8cr53f', '265784vx', '10x3sngp', 'ucshh3x', '2crxkn0x', '1xt05xdp', '257flmc5', '249mx1uf', '280tzc6f', '2jdyx38p', '2kbvdslp']"
1df6fl9,Revero - B4CKST4GE Radio 005 2015-10-28,"House, Electro House, Progressive House",['230441180'],[],15,"['f8jdxq5', '2vjqxrm5', '27yst6cp', '29ug61wx', '15j2ff4x', '21g214cx', '1mh4pxcp', '1hrpklrp', '1zln398p', '1jp276q5', '2dmvk8cp', '21g55w05', '15hmlkux', '1q8m0yd5', '2k9145lx']"
1xl2b6yt,MORTEN - 1001Tracklists Exclusive Mix 2016-04-21,"Electro House, Progressive House",['260171944'],[],17,"['x4yvc35', '1s3dnzk5', '20k3r1hx', '2pyk7jg5', 'rkngpx5', 'x4jpgpx', '2ss1bw65', '23bdttrx', '2pywzlmx', '2l7kp4df', '27zcjzr5', '1xq9p5t5', '1tzy843x', '1mgz0pkx', 'cggvugp', '2srp1m7f', 'x4yvc35']"
3c3sxwt,"Zomboy @ bassPod, EDC Brazil 2015-12-05","Dubstep, Electro House",['236621002'],['ImmmLHbpFj4'],19,"['2squgb0p', '21flnfsp', '13nkf2px', 'tcb131p', '1uvt89sp', '187296tf', 'jy8x1xx', '20g69jgp', '2fkm7cmp', '11sg3nlp', '2hch26u5', '2l6mfv8f', 'yyn2spp', '1uu19j3f', 'jy71xcf', 'y1rcrlx', '1yn2klmx', '8lw9szx', '2fhr69zf']"
h0qjr41,Ibranovski - The Music Gamble 013 2017-02-23,"Electro House, Progressive House",[],['-dOBqjbDO2w'],7,"['shwz1sp', '1lmp333x', '13qpclpf', '1r8dqvs5', 'w89bk6f', '23cutw65', '9jq94z5']"
27uswcp1,"Marshmello @ Perry's Stage, Lollapalooza Argentina 2017-03-31","Dubstep, Electro House, Trap",[],['0ZyZEtk1pPo'],47,"['12qh1ug5', '28xkm9k5', '4bjhv5', '1d3263mf', 'qpl4ur5', '15hw2quf', '9mgk63p', 'mw6m715', '22gly23p', 'lvulx0f', 'qp70kcf', '17fc5jpp', 'qlrx0l5', 'ntlv8ff', '29vqlm7f', '2fh8j14x', '2vlt6yj5', 'zz18mvx', '1t4b1gfx', '22dszlcp', '2tq0cw1f', '2fmc9zc5', '2gjnd8vx', '10wddwr5', 'h61wkkp', '1pd0r6bp', 'ntnd1y5', 'dcnv5yx', '1hs6v0qf', '9dnldx', '21g4j7mx', '239clch5', 'rjv6rff', 'cff671x', 'sh764zp', '1vw2jclf', '2tq0nq8p', 'qp2smrx', '12qxvfqx', '1zmblc15', '1vrm00hx', 'k0mg92p', 'v80cdkp', '1s5mrplf', '2bqnj0qf', '2pybu275', '16htz3x5']"
29fk8qt,Dyro - Daftastic Radio 066 2014-11-21,"Electro House, Progressive House",['177981433'],['hH99fYqEcuE'],16,"['195z0nqp', '2j9jkkj5', '1fuzlrgf', '1gsqwg6x', '2gfzu18f', '1dx3snl5', '1nc90hux', '2vhbv10p', 'jyfw2tp', '1zjsh1tf', '2465stgp', '21drnv05', 'sfk2sq5', '26zmndbp', '1p86gzwx', 'nq1p935']"
5520n2t,Tritonal - Enhanced Sessions 218 2013-11-18,"Trance, Electro House, Progressive House",['120867508'],[],13,"['w2vpxpp', '2rq2kvxx', '2601l3up', '1wpxhb0x', '20f46kbf', 'v4z37px', '178gyvnp', '2gd3jqzf', '1bzmwq0x', 'nmxl7mf', 'cbh1tm5', '2rpymquf', '2djjhff5']"
1zph7z9,Sander van Doorn - Identity 202 2013-10-03,"Electro House, Progressive House",[],['XVzVBSG1QGg'],15,"['2h9dwtzf', '16bc89p5', 'h18r3v5', 'hz13b45', '17886vk5', '193rc815', '9gcjkhx', '13k2tqxf', '251yxtkp', 'd7rkhff', 'w2d4grf', '1n9kskmx', '2rpswx6x', '15dmvbdx', '2uhbk4g5']"
2ckq4zck,Jorn van Deynhoven - DJ Mix December 2016-12-14,Trance,['297846266'],[],13,"['29wdnm0x', '13qgm2xx', 'mvunb3f', '1qbjch55', '1xt05xdp', 'w84t6tx', '1vx94h7p', '1d2r94mp', '13qg201x', 'y3nlk7f', '272zmygp', 'rlxry5x', 'vbc4crx']"
jvydh99,R3hab - I Need R3hab 209 2016-09-23,"Electro House, Progressive House",['284272362'],[],16,"['2p1r0185', '1zn9mk8f', '10wtzym5', '280jf6bf', 'ud792dp', '29vzjuf5', '1b6vlpwx', '1u1jgz25', '1xss03gx', '17fgs2q5', '1htpwt8p', '1f03zjzf', '1d267uff', 'rlfw45x', '1q8du14p', '1uxqygmx']"
1bycbk09,Sean Tyas - Degenerate Radio 086 2016-08-29,"Trance, Goa / Psy-Trance",['280555210'],[],13,"['198ywy85', '1yqff4uf', '198yw5ux', '2fm7dvg5', '2pzgn32f', '1f03964f', 'sjjsh9p', '1zn70qvx', '272m8wvf', 'rlr2xsx', 'tg56nd5', '1llzmr0x', '1b6s76gf']"
2l28vvl1,Above & Beyond & Marcus Santoro - Group Therapy Radio 210 2016-12-02,"Trance, Progressive House, Electro House",['295851943'],['2jGaUEHamF0'],26,"['x5p6fx5', '2vlp9ktx', 'qp7hqqp', '2dpunqfx', '2tphwpxp', 'mvtl1fp', 'y3qrj8f', '15kyqx9f', '2bu65m1f', '2dptkz3f', '20lddf1p', '2p21qxx5', '2qxnkxbp', 'chdr8pp', '2st71bnf', '2n474ngx', 'qp7zz6x', '1znkun6p', '2ulz2dd5', 'zz9ssvf', '1uzb3r6f', '1t4dgt1f', 'pr74cdf', '280sxvx5', '1s67mxxp', '1pd8d65p']"
4mzx2b1,MAINSTAGE MUSIC - Best Of 2014 Minimix 2014-12-27,"Electro House, Progressive House",[],['NEr9AF-2j6c'],10,"['2fgsq9kx', '1dwg68sp', '1zhvmm0f', 'u8g4jlx', '2ny11yrx', '11qkkj2f', 'pmbc185', '1zhujwp5', '2n01cm9p', 'f7q07ff']"
sbd5zdt,Daddy's Groove @ SLAM! Bij Igmar 2016-09-29,"Electro House, Progressive House",[],['nv0GuZJHUzY'],7,"['j42c4df', '2fl7n67p', '1c4lwrf5', '262sv7qx', '1sl9c8f', '2qx8fgpf', '1c3zpwmf']"
1sxykph9,Sander van Doorn - Identity 388 2017-04-28,"House, Electro House, Progressive House",['320670370'],[],16,"['udxnlw5', '1u2cfgpp', 'nu3tlx5', '1wvsg56f', 'cj67tlp', '1nhkcxr5', 'vbvyghx', '2buqtmgp', 'pk3sxhp', 'x6dh5y5', 'cj705vf', '1yrb8gr5', '2trdlbrp', 'th8u47x', '1f0zml1f', '2bunvp15']"
4k0q4ck,Aly & Fila - Future Sound Of Egypt 372 (Wonder Of The Year 2014 Part 2) 2014-12-29,Trance,['183723422'],[],15,"['1nbj6fpx', '1r3npfff', '1dwp3kuf', '13llmnxp', '2wdg9wcf', 'h2fknrp', '11q9qrp5', '2k6z3twf', '2j8u9t4f', '15gdzch5', 'sdk9mvp', '12nqudf5', '26yyy5wx', '28usz9lp', '2mzjl9y5']"
